Piątką,Tak,0
Piszę z Tobą,Mam szczęście,12
ta!,Ta,0
To dobrze,Pa,20
kiedy powstałeś?,Wtedy gdy się obudziłem,18
Uwielbiam z tobą rozmawiać ,Ja również,12
Co?,Gdzie mieszkasz?,0
W Toruniu,Tak w Toruniu,3
Która godzina?,8:26,20
Wydaje mi się że tak nie myślisz,Czemu tak uważasz?,6
Wiesz co,co?,4
A to zmienia postać rzeczy XD,lubisz straszne filmy?,24
Ile masz lat?,8,13
W czym?,w niczym,3
Bo jestem w tym dobra,Nie sądze,2
Masz wolne w sobote?,Tak,22
Wiesz co,No co,4
Lubisz mnie?,Tak,28
Mieszkam Toruniu,ja też,3
Ugh,jakiś tytuł?,4
Oglądanie filmów,Jakie filmy lubisz?,18
Akcji,Ja też,4
Tak,Ale co ja wiem?,19
Różnych,Ulubiony klub piłkarski,27
To bardzo fajnie,chcesz się spotkać?,20
Nie to nie jest dobry pomysł!,Też tak uważam,25
Dlaczego tak uważasz?,nie wiem do końca,0
Nie to nie jest dobry pomysł!,Aha,25
Dlaczego?,Bo nie,0
Coś się stało?,Tak,2
Tak jest to bardzo ciekawe zajęcie,A gdzie??,26
To spoko,Możemy kiedyś obejrzeć razem,20
jestem teraz w szkole,Ja też,7
Masz brata?,Tak,13
Na informatykę,ok,17
Co robisz w wolnym czasie?,Gram na instrumentach klawiszowych,21
Byłeś ostatnio w kinie?,nie,13
Czyli mężczyzną?,Tak,15
Nie wiem,super,20
wtedy kiedy ty,Nie wiem kiedy będę mogła,17
Linux też jest dobry,ok,16
co robisz?,nic,4
Wiesz co,Co?,4
Mam na imię Wiktoria Ile masz lat?,Ja mam na imię Róża mam 16 lat A ty?,13
Świetnie,Jesteś pewien?,0
co?,nie słyszałeś o tym?,14
Jadę w góry,Gdzie?,2
W Tatry,Jeździsz na nartach?,3
Czasami,A czasami nie?,0
jak masz na imię?,Hubert,21
Mam na imię Wiktoria Ile masz lat?,16,13
co robisz?,nic,4
Ale co ja wiem?,nic,6
Tak,Nudzi mi się,19
Raczej nie jestem,Jesteś,28
W Toruniu,Tak,3
a kim?,mną,19
Lubię gadać z ludźmi,Dlaczego?,3
Tak,wiem,19
Na informatykę,Po co?,17
Kiedy będą wakacje?,Za 3 miesiące,12
No to czemu ze mną nie rozmawiasz?,przecież rozmawiam,25
nie,W szkole,20
Tak,kim?,15
Wszystko,Boli cię coś?,17
Tak,wcale że nie,19
W Toruniu,w całej Polsce,3
Ale ja jestem,co?,6
Ja też,Tak?,26
I kanapkę,Jestem głodny,16
Troche,nie,0
Przecież mnie znasz,I uważam że jesteś miły,16
A właśnie że tak,nie,27
W szkole,Ciekawe,3
Nie jaki był wynik?,W całej Polsce?,7
taak,nie wiem,0
co robisz?,Nudzę się Pogadasz ze mną?,4
Tak,Lubisz placki?,19
Ja też,jakiej akcji?,26
A kim?,Tobą,29
Czyli mężczyzną?,Nie,15
W szkole,Tak,3
super,czemu super?,0
A jakie?,takie,24
Mam na imię Wiktoria Ile masz lat?,14,13
w niczym,Umiesz liczyć?,2
Tak są wspaniałe,A wiesz kim jest prezydent?,15
Bo tak uważam,co myślisz o Polsce?,19
To dobrze,Bardzo dobrze,20
dowidzenia,Ale dlaczego?,0
Jadę w góry,Fajnie,2
Jestem Patryk,ty nie jesteś Patryk,22
nie,Tak,20
To milutko,nie,29
Tańczyć,też,0
nie,Tak,20
ja również,Jedziesz nad morze?,6
Tak,A dokąd?,19
Do Władysławowa,Ja też tam jadę,29
Bo tak uważam,poprzyj swoją tezę trzema argumentami odnosząc się do literatury współczesnej,19
nie odpowiedziałeś na moje pytanie,Nie zadałeś pytania,8
Nie,Dlaczego nie?,20
Przecież mnie znasz,W jakim klubie gra Messi?,16
Tak,Możesz powtórzyć pytanie?,19
Dlaczego tak uważasz?,nic,0
Bo nie,Co ja ci zrobiłem?,19
nic,Dobrze już nic,23
Czego mam się bać?,wszystkiego co będzie na maturze z Polskiego,2
to spoko,Jakie masz dziś lekcje?,25
I coś jeszcze?,kocham cię,11
Bo jestem w tym dobra,jesteś kobietą?,2
Kuba,Jak masz na imię?,0
ty również,no ja też się tego boję,17
Programować,Ok,0
Janek,Jak masz na imię?,0
Nie,To czym jesteś?,20
co robisz?,rozmawiam z tobą,4
Yey,Kochajmy się,0
To dobrze,a tobie uda się pokonać ten strach?,20
Ja też :D,kochanie,12
Ja też Papatki,Nie idź,26
A jak myślisz?,bo się ukrywasz,23
Ile masz lat?,A ty?,13
przepraszam,Za co?,18
Spoczkoa ty?,ja też,11
Ja też :D,Kocham Cię,12
Bo nie wiesz gdzie grasz,wiem w domu,21
Tak?,noo,19
no wiem,Dzień dobry,22
Na to,ale co?,17
tak jak i ciebie,ooo,0
a ja w szkole,Której?,6
TAK,Lubisz skoki narciarskie?,6
Yey,Cześć,0
Tak,jaki jest twój ulubiony polityk?,19
Tak,Ile masz lat?,19
Gdzie chciałbyś pojechać?,tam gdzie ty,10
o ciebię?,czemu o mnie?,25
kto to jest,Sam nie wiem,16
Na informatykę,gdzie?,17
Na UMK,A ja na UAM,17
Wiesz co,Chcę jeszcze porozmawiać,4
Tak,Jesteś botem?,19
co?,nie powiem,14
NIE!!!,TAK!!,0
Tak,Wymień jednego skoczka,15
Na informatykę,Gdzie?,17
Czemu?,A dlaczego nie?,0
Papatki ,Cześć,26
Na informatykę,Ja też na nią idę,17
Troche,Czego?,0
Do widzenia,pa,29
Kojarzę,co o nim myślisz?,0
nuda,Przecież to jest bardzo interesujące,0
dlaczego jesteś Jankiem?,Nie jestem Jankiem,10
Już ci mówiłam 16,Na jakiej platformie funkcjonujesz?,11
NIE,Dlaczego?,9
Hahaha,Z czego się śmiejesz?,0
W czym?,No w czym,3
A kim jesteś?,Tobą,1
bo tak,jak tak można?,0
Ja wiem wszystko,Naprawdę?,17
Lubię czytać książki a ty?,ja nie,15
Czego mam się bać?,Maturki,2
Ja też lubię wieś,Aha,14
Dobrze,Jej,17
Człowiekiem,A oprócz?,0
Lubisz to?,Nie,21
a gdzie??,jestes tolerancyjny?,13
Nie,nie lubisz mnie?,20
Tak,Okej,19
Wiesz co,co?,4
No wiem,czyli to jest twój idol?,22
piszę z botem,o ja też,12
ja też,Faajnie,6
Tak oczywiście,ja ciebie też,15
Kotlety,Wolisz kotlety mielone czy schabowe?,0
Jysc,Ikea,0
w niczym,Pomóż mi,2
A dlaczego nie?,bo nie,10
Jechać nad morze,co robisz nad morzem,8
Co ja ci zrobiłem?,wszystko,14
Miasto,W jakim mieście żyjesz?,0
Chopin był wspaniałym muzykiem,mam wątpliwości co do twoich autorytetów,5
nuda,przecież do ciebie mówię,0
A jak myślisz?,Nic nie myślę,23
czyli można cię skrzywdzić?,Stop wobec przemocy,11
Lubię z nimi rozmawiać,No ja też,3
mną?,jak ma na imię twoja mama?,0
Bo tak uważam,Co robisz?,19
Oglądam mecz,Jaka jest pogoda?,5
Ładna,Jak się masz?,0
Wszystko w porządku u mnie,Czy lubisz panią od niemieckiego?,17
Nawet,A Ty lubisz niemiecki?,0
Troche,Lubisz panią dyrektor?,0
tak oczywiście :),Na kogo będziesz głosował?,0
Kłamiesz?,Nie,0
Dlaczego?,Bo to nieładne,0
Co ja ci zrobiłem?,Chyba nic,14
Mecz się zaczyna !,To idź oglądać,26
Tak,Super,15
Kim jesteś?,Sobą,20
Gdzie?,Na całym świecie,0
Na to,Co na to?,17
Aha,Spoko,0
Możemy kiedyś obejrzeć razem,Co?,14
Na jakiej pozycji grasz?,W czym?,7
No w czym,Nie wiem,25
tak oczywiście :),Dzięki,0
nie słyszałeś o tym?,Nie,19
Do widzenia,Żegnam,29
Ale ja !,Co?,6
nie słyszałeś o tym?,Nie,19
Cześć,Hej,0
Dlaczego nie czytasz ksiązek?,Czytam,10
Naprawdę? Niemożliwe!!!,Możliwe,6
O co?,Tak miało być,14
nie słyszałeś o tym?,Nie słyszałam,19
Nie,Co?,20
A ty jak się masz?,Dobrze,26
dobrze?,Tak,0
A nic,Co nic?,23
nic,Ale o co chodzi?,23
no ja też się tego boję,Czego,13
ja również,co tam?,6
Hej,Co robisz?,0
Nie,Zadałem pytanie,20
zaa co?,Kocham Cię,16
Hahaha,bardzo śmieszne,0
Tak,Pfff,19
Tak,Boże,19
ta!,Kocham,0
Akcji,Co słychać,4
I dobrze,No wiem że dobrze,11
W porządku,co robisz?,0
nie na razie nie,Skąd wiesz?,10
Przecież mnie znasz,Chyba nie,16
Piszę z Tobą,z kim,12
Tak,nie,19
Tak,no ja wiem,15
W porządku?,Chyba tak,3
Wszystko,To się dogadaliśmy,17
Hej,hejooo,0
Co robisz w wolnym czasie,Gram w piłkę,21
Co?,no nic tak zagadałem,0
Tobą,mną?,12
Zadałem pytanie,Nie widzę go,9
Dokąd?,Do siebie,0
O co?,o nic,14
To spoczko,no tak,20
gdzie mieszkasz?,Nie powiem,21
Z czego się śmiejes?,heheh z twoich dowcipów,12
Ile?,dwie godziny dziennie,0
Jak masz na imię?,Michał,4
Nadal nie rozumiem,okey,8
Tak,A jak masz na imię?,19
Ha ha ha ,to nie miało być śmieszne,15
gdzie?,nie chodziło mi,0
Dlaczego?,bo tak,0
Z czego się śmiejesz?,Z niczego,12
Nie wiesz wszystkiego,Niestey nie,12
gdzie,w aucie,21
Tak,no właśnie nie ,19
Tak,bo to jest takie przywitanie się,15
To milutko,Nie powiedziałbym,29
do widzenia,Do zobaczenia,29
Za co mi dziękujesz?,Za rozmowę,4
Jak masz na imię?,Tomek,4
czemu o mnie?,to nie jest o tobie,6
Nie jestem jankiem,ok,7
Tak,czemu,19
Tak jak ja,Długo się znamy?,23
kim jesteś?,zwycięzcą,1
Tak,no to fajnie,19
Co robisz?,Siedzę przy komputerze,1
Nie powiedziałbym,Nie powiedziałbym,1
nie,nie,20
nie,tak,20
A czemu ciebie  to interesuje?,Tylko pytam,29
Nie powiedziałbym,Nie powiedziałbym,1
Dobrze,Zacnie,17
Tak,tak?,19
Nie powiedziałbym,Nie powiedziałbym,1
A dlaczego nie?,bo nie,10
gdzie?,W pracowni,0
No to czemu ze mną nie rozmawiasz?,Rozmawiam przecież,25
noo,nie,0
Nie,tak,20
Co ja ci zrobiłem?,nic,14
gdzie?,jak masz na imię?,0
NIE,Powiedziałem tak?,9
gdzie?,W szkole,0
Janek,Bartek?,0
Nie widzę go,Czego nie widzisz?,1
ok,dziwne,0
Ja wiem wszystko,Na przykład?,17
Nic nie myślę,a czemu?,13
Nie powiedziałbym,jak to nie?,1
Tak,"umiesz mówić coś innego niż ""tak""?",19
Tak,Co tak?,15
Nie,Skąd wiesz że nie?,20
Długo się znamy?,minute,2
A dlaczego nie?,a dlaczego tak?,10
Nie wiesz wszystkiego,Ale ty wiesz wszystko,12
nie,gdzie chodzisz do szkoły?,20
czemu o mnie?,A czemu nie,6
dokładnie tak,No i prawidłowo,3
Tak,Lubisz kotki?,19
Ocenę,Jaką,0
Czego mam się bać?,Masz się zdecydować,2
Dobrze miałem dziś wiele ciekawych rzeczy,ja nie,22
Tak bardzo ją kocham,mnie?,23
Świetnie,Już?,0
Spoko,co to ma być,11
Tak,kocham cie,19
Zadałem pytanie,a ja odpowiedziałem,9
Jeszcze nie,To napisz jak już się zastanowisz,10
hahaha,hahahah,0
Lubisz skoki narciarskie?,Jeszcze jak,20
Z czego się śmiejesz?,A z takiego tam żarciku,12
W Toruniu,nie,3
Ja też :D,:) fajnie,12
To czym jesteś?,człowiekiem,20
Tak,nie,19
Długo się znamy?,10 minut,2
Co chciałbyś porobić,Popisać,1
Co robisz?,Co sie z nim dzieje,1
popieram tworzenie sztucznej inteligencji,Gratuluję,3
Ja ciebie też,co tam u ciebie?,26
Politykiem,nie raczej uczniem,0
zaa co?,"Za dużo ""a"" napisałeś",16
to uprzejme z twojej strony,Dziękuję,7
Dobrze miałem dziś wiele ciekawych rzeczy,To opowiadaj,22
Tak,tak,15
za nic,za co?,21
Ja jadłem dziś płatki śniadaniowe,Ja też,27
Nie powiedziałbym,a co byś powiedział?,1
aha,czemu aha?,0
Wiem dużo,co wiesz?,17
"Za dużo ""a"" napisałeś",Nieprawda,17
Tak,Nieznany austriacki malarz,15
Bo tak uważam,a czemu?,19
W Toruniu,na jakiej ulicy?,3
Dlaczego nie?,bo tak wyszło,10
NIE,TAK,9
Jest piękny,naprawdę tak uważasz?,14
Wszystko,to znaczy,17
Nie powiedziałbym,Czego?,1
Nie powiedziałbym,ChatBot,1
A dlaczego nie?,a dlaczego tak?,10
Jaka jest pogoda?,Słoneczna,1
bo nie,ech,0
Jedziesz nad morze?,nie,22
to nie jest satysfakcjonująca odpowiedź,Poczekaj zaraz się poprawię,29
co?,na jakiej ulicy mieszkasz?,14
Dobrze,Lubisz psy?,17
Tak są wspaniałe,A jakieś inne zwierzęta też lubisz?,15
Dlaczego Pitagoras jest najlepszy w biegach? Bo biega po przekątnej B),Hehe ty śmieszku ,16
Lubię gadać z ludźmi,Ja też,3
Bo nie,Ale nie dlaczego tylko czego?,19
Nie!,O co ci chodzi?,0
Tak,Czemu?,19
Ok,a ty?,0
Tak,kim jesteś?,19
Na informatykę,co robisz na informatyce?,17
Uczę się,To wspaniałe,2
co wspaniałe?,Psy,10
Lubię cię,w końcu ktoś,3
Tak,Gdzie jedziesz na wakacje?,19
Jesteś z Polski?,nie,8
No pewnie,no dobrze,13
Wiesz że Lionel Messi gra w klubie o nazwie FC Barcelona,Teraz już wiem,8
Już to znam,A grasz w jakieś gry?,26
Jadę w góry,Ja nad morze,2
Ulubiony klub piłkarski?,Real Madryt,25
Tylko pytam,to uwazaj,3
Gdzie jedziesz na wakacje?,nie powiem,2
Co będziesz tam robić?,Pływał,24
Tak,No wiem że tak,19
Tak,A w jakie?,19
Dlaczego tak uważasz?,Bo taka jest moja opinia,0
A dlaczego nie?,co zrobiłem źle?,10
Mam na imię Aga a ty jak masz na imię?,Sebastian,13
Tak,co tak?,19
Cześć,Siemka,0
kim jesteś,zwycięzcą,1
Troche,jesteś dziewczyną,0
Obraziłeś mnie,a ty masz uczucia?,19
takie,Jakie takie?,0
Nie,A kto?,20
Jak masz na imię?,Marcin,4
to nie jest satysfakcjonująca odpowiedź,dobrze już się poprawiam,29
dlaczego?,nie,7
Czyli botką,botka?,9
Tak,to dobrze,19
W Toruniu,w IV LO,3
Tak,tak,19
Jesteś dziewczyną?,Nie,28
Akcji,Jakiej akcji?,4
W jakim mieście żyjesz?,W Toruniu,3
Kojarzę,ja niestety nie kojarzę,0
naprawdę tak uważasz?,najbarziej,0
Tak,nie,19
nie,co?,20
tak,udowodnij,0
Tak,nie znam jej,19
kurczaka wolę,Ja też! Na masę idealny,29
Mleczną,Porucznik Szczepanowski,0
a ty?,10,11
W jakim mieście żyjesz?,W Warszawie,3
Długo się znamy?,5 lat,2
Jak ma na imię twoja mama?,Ania,16
Jesteś z Polski?,Owszem,8
Miło mi się z Tobą rozmawia,Mi również,4
takie,A jaki gatunek ja lubię akcję,0
To dobrze,Dlaczego dobrze?,20
co robisz nad morzem,ach,14
jakiej akcji?,Dlaczego mnie przedrzeźniasz?,22
dlaczego?,bo tak,7
NIE,Co nie?,9
Coś się stało?,tak,2
NIE,Gdzie mam iść?,9
Tak,masz chłopaka?,15
Tak,To nie czy tak?,19
Gdzie jedziesz na wakacje?,nie powiem,2
A jak myślisz?,nie,23
wszystko,aha,17
Dzień dobry,Dzień dobry,24
Jak masz na imię?,Michał,4
Ale ja !,co ty,6
Jadę w góry,w jakie góry?,2
Tak,ach,19
zwycięzcą,To tak samo jak ja,0
bo tak wyszło,szkoda,0
Trochę,bardzo mocno,0
Lubię z nimi rozmawiać,tylko?,3
zwycięzcą,a co wygrałeś?,0
Nie chcę wiedzieć,hehe,12
w aucie,Dziwne,8
Tak,nie,19
Dziękuję,a prosze bardzo,0
Tak,Z tobą wyjść?,15
Cześć,hejka,0
w aucie,w aucie,8
Cztery,Dobrze,0
tak,nie,0
Jadę w góry,W jakie?,2
TAK,nie,6
a mi nie,bo jestem przystojny,6
Czyli mężczyzną?,nie,15
Tak,no ja wiem,15
Tak,nie,15
A grasz w jakieś gry?,Gram,10
dlaczego?,nie,7
Będę dzisiaj grał Wot-a,nieźle,16
5 lat,Masz 5 lat?,16
takie,Co robisz?,0
Tak,Nie,19
Bo to nieładnie,więc czemu to robisz?,2
Cześć,nie,0
Tak,Nie nie nie,19
Piszę z botem,No to ciekawie się zapowiada kolego,12
To spoko,no,20
Dlaczego?,nie,0
Tak,Dziwne,19
A właśnie że tak,nie,27
Odpoczywam,nie o to pytałem,18
Dlaczego?,nie,0
Dlaczego tak uważasz?,nie,0
Powiedziałem tak?,nie,12
Dlaczego?,nie,0
Tak,Więc odpowiedź,19
Tak,uffff,19
Dlaczego?,nie,0
Lubisz mnie?,Lubię,28
Co nie?,nie,1
ChatBot,mam pytanie,0
A ja odpowiedziałem,nie,6
Jesteś mężczyzną?,nie,28
tak,prawda,0
Nie nie nie,tak tak tak,20
zwycięzcą,tak?,0
W porządku,u mnie też,0
Nie nie jestem,Czyli jesteś kobietą?,28
Nie nie nie,tak,20
o nic Cię nie pytałęm,to nie jest satysfakcjonująca odpowiedź,4
Nie,Długo się uczysz?,20
Nie nie nie,tak tak tak tak,20
tak,A jak masz na imię?,0
Lubię ciebie,ja ciebie też,3
Jak masz na imię?,Marek,4
Nie nie nie,Kim jesteś?,20
Bardzo dobrze a tobie?,Też,9
Michał,to ja,0
Tak,widziałem,19
Tak,nie,19
Tak,Graczu,19
jak masz na drugię imię?,Adrian,21
Jedziesz nad może?,Tak,22
Dlaczego?,bo nie,0
ja też,a na pierwsze?,6
Tak,Ile masz lat,19
Tak?,a nie?,19
a ty,12,17
Hubert,Ale Hubert to imię męskie,0
Tak,no,19
A jaką lubisz najbardziej?,W płynie,8
Jak masz na imię?,Jarek,4
Jaka jest pogoda?,ładna,1
jak tak można?,a no tak,0
Isaak Newton,Nie nie zgadłeś,16
A jak myślisz?,chłopakiem,23
Cześć,Witaj,0
Jak tak można?,Nie można ale tak bywa,4
Tak,Niestety nie,19
W końcu ktoś ,Nie chcesz już rozmawiać?,3
co robisz dziś wieczorem,będę o tobie myślał,21
Dlaczego?,Bo świeci słonce jest ciepło,0
Pa,Hejka,0
Nie wiem kiedy będę mogła,Idziesz do kina dzisiaj po południu?,8
Idziesz dziś do kina?,Nie idę do kina,22
Tak,Dlaczego się kłócisz?,19
Czasami,nieprawda,0
W aucie mam miły odświerzacz powietrza,Lawendowy czy może truskawkowy?,28
Czyli botką,Jesteś chłopakiem czy dziewczyną?,9
Tak,Byłeś na wakacjach?,15
A czemu?,Bo mnie zaintrygowałeś,23
Na informatykę,A co robisz na informatyce?,17
A czemu cie to interesuje?,Bo jestem zainteresowana twoimi poglądami,25
Nie jestem Jankiem,W takim razie jak masz na imię?,28
A jak myślisz?,Jarek,23
Jadę w góry,A w jakie góry?,2
Mi się podoba,Ale jaka jest pogoda?,26
Tak powinno być,A dlaczego nie jesteś Jankiem?,19
Gdzie jest piękna pogoda?,W Toruniu mieście piękna,1
Tak,skąd jesteś?,15
Ja też,jest super!,26
co?,Pogoda,14
Nie jestem Jankiem,A jak masz na imię?,28
Gram,W jakie góry?,25
dlaczego jesteś jankiem?,nie jestem jankiem,1
mam na imie michał,a na nazwisko?,2
Smuteczek,Czemu jesteś smutny?,0
Na to,na co?,17
Jarek,Jaki Jarek?,0
Isaak Newton,Wiesz kto to był?,16
Dlaczego mnie okłamujesz?,Nie potrafię kłamać,16
Tak,Cieszę się że się zgadzasz,19
Przecież mnie znasz,Dopiero poznaję,16
Zadałem pytanie,Nie,9
Zadałem pytanie,Jakie?,9
Tak,To dobrze,19
Tak,Wyśmienicie,19
Tak bardzo,To dobrze,20
Nie,A jaki?,20
Kochasz swoją mamę?,Tak Kocham swoją mamę całym sercem,8
Tak,Czemu tak,19
Ja też :D,Przepraszam :),12
Nie nie nie,Tak,20
Tak,A co jeśli nie zgodzę się z tobą?,15
Bo ty tak piszesz,Ja nie piszę,16
To uprzejme z twojej strony,Dziękuję,7
Nawet,Nie powiedziałbym,0
Tak,czemu tak?,19
Jakie samochody lubisz?,Wyścigowe,13
A jak masz na imię?,Tomek,4
Tak,dziekuje,19
Masz 5 lat?,Tak,13
tak,ok,0
Tak,Dobrze mówisz,19
W Toruniu,Też tu mieszkam,3
Rozmawiam,A z kim?,19
Masz 5 lat?,Tak,13
Tak,A w które?,15
Michał,A ja Dominik,0
To nie czy tak?,Tak,12
Za co?,Nie powiem Ci,14
No mówię że tak,Mam nadzieję że wiesz co mówisz,27
Widzę że świetny z Ciebie gracz,Dzięki,12
Dziwne,Nie,0
Tak,A gdyby tak nie?,19
Lubisz subaru?,Uwielbiam,21
Dlaczego?,Bo nie,0
A to zmienia postać rzeczy,Dziękuję za odpowiedź,24
Prosze bardzo,Gratuluję dobrego wychowania,20
Tak,Wiem,19
Ładna,Kto według ciebie jest ładny?,0
Zadaj mi jakieś pytanie,Masz skończone 15 lat?,9
Mam 19 lat,Mogę Ci zadać jeszcze jedno?,13
Pragnę zaprzestania zadawania mi pytań,Wedle życzenia,4
Dlaczego się już żegnasz?,Ponieważ muszę już iść,10
Jeszcze jak,A dlaczego?,10
Jaki jest twój ulubiony kolor?,Niebieski A twój?,13
Jaki masz kolor oczu?,Zielony,13
Dziekuje,Nie ma za co,0
Lubisz BMW?,Nie Wole japońskie marki takie jak Nissan czy Subaru,21
Gdzie mieszkasz?,W Chełmży,20
To źle,Może tak może nie,20
Opisz morze,Morze jest głebokie i szerokie,8
Tak,Szkoda,15
Bo nie,Skoro tak twierdzisz to muszę się z Tobą zgodzić,19
Tak,nie,15
człowiekiem,a nie botem?,0
Dobre,ja tak samo,0
Piszę z Tobą,a ja nie,12
To super,co super?,20
Oglądanie filmów,Lubisz?,18
Tak,A jakie filmy oglądasz?,19
Na pewno?,Na sto procent,10
W końcu ktoś ,Ty też go lubisz?,3
Tak,nie,19
Do widzenia,Papa,29
Niestety nie,Tak,20
Gdzie?,W Warszawie,0
cześc,pa,0
witaj,Witaj,0
Tak,jesteś kobietą czy mężczyzną?,15
Uwielbiam z tobą rozmawiać ,Ja też :),12
Ale dlaczego?,Ponieważ wcześniej tak napisałem,7
Tak,Jak najbardziej,19
Paweł jest chory,Co się z nim dzieje?,18
Znasz Jarka?,Kim jest Jarek?,15
Jarek jest moim przyjacielem,Ooo ja też mam przyjaciela Jarka,18
Nie nie nie,tak tak tak,20
Bo tak uważam,Tak,19
Zjadłem śniadanie,Co jadłeś?,0
Nie nie nie,tak tak tak,20
Co sie z nim dzieje,Z kim?,1
W płynie,Co w płynie?,3
Nie nie nie,tak tak tak,20
Tak,No to dobrze,19
Słuchasz mnie?,Tak,28
Mówisz prawdę?,Tak,0
Naprawdę tak uważasz?,Większość tak uważą,0
Płatki śniadaniowe,Dobre były?,27
Tak były smaczne,To dobre płatki miałeś,19
Lubię lody walniliowe A Ty jakie lubisz?,Czekoladowe,10
ok,ok,0
Nie,Możliwe że nie,20
Dziwne,Dlaczego?,0
Na to,okej,17
To są najwspanialsi ludzie na ziemi,Ale to tylko jeden człowiek,15
Tak,Też tak uważam,19
Ale co ja wiem?,No wszystko co napisałem,6
Tak,Pozdrów,19
Tak,co robisz?,19
Bo to nieładnie,Co nieładnie?,2
Muszę kończyć papatki!,elo,1
tak,co robisz?,0
więc czemu to robisz?,co robię?,25
mam nadzieje ze nie,"Czemu zawsze odpowiadasz ""tak""?",20
nie,przed chwilą pisałeś że tak,20
no a teraz jakoś nie,Ooo,13
ja też,Jadę w góry,6
W jakie góry?,Bieszczady,3
Nie nie nie,czemu?,20
Może tak a może nie,Zdecyduj się,0
Nie nie nie,jak to nie,20
A dlaczego nie?,Nie wiem już sam,10
Kiedy powstałeś?,16 lat temu,18
Muszę kończyć papatki!,na pewno musisz kończyć?,1
o nic Cię nie pytałem,Ale odpowiadasz,4
Zdecyduj się,Na co?,26
Tak,A gdzie idziesz?,19
Lubisz Lamborghini,Tak Uwielbiam,21
Na to,Na co?,17
A dlaczego?,Ponieważ tak stwierdziłem,23
Cześć,Jak masz na imię?,0
Nie nie nie,Robisz coś wieczorem?,20
co nie,no odpowiedź na twoje pytanie,4
nic,A ty co robisz?,23
Widzę że świetny z Ciebie gracz,Wiadomo,12
Spoko,świetnie,11
Michał,Jak masz na imię?,0
Wiesz co,nie wiem,4
Na informatykę,a tam są komputery to możesz pisać,17
Nie zadałeś pytania,ty zadałeś,20
Dlaczego mnie wyzywasz?,Przepraszam już nie będę,16
a ja w szkole,Ja też,6
piszę,co piszesz?,12
Nie nie nie,Tak,20
będę o tobie myślał,O naprawdę?,8
nie,Tak,20
Tak?,Tak,19
Raczej nie jestem,to się zachowuj,28
co to ma być,co to a być,4
ja nie pisze,A ja tak :),20
Dlaczego?,bo nie,0
Tak,A kogo najbardziej?,15
Nie,jak to nie,20
Pomóż mi,A jak ci pomóc?,4
Długo się znamy?,20 minut,2
Tak jest to bardzo ciekawe zajęcie,Cieszy mnie ten fakt,26
Czy Piotrek jest milionerem?,Tak,3
Tak,wspaniały człowiek,19
Lubisz ksiązki,Uwielbiam,21
Koniec żartów,Nie Czemu?,0
Nie,wytłumacz mi,20
Papatki,Paaaa,26
Minutę,Znasz Janusza?,0
A wiesz kim jest Maciek?,Wiem,18
Ale że co?,Nie już nic,6
Tak,Dlaczego?,19
Tak,Proszę o odpowiedź,15
Nie,Kim jest ?,20
Znam kilka matematycznych żartów chcesz posłuchać?,Nie,24
Tak,to gramy,19
Tak,co robisz?,15
Nie,Czy masz uczucia?,20
Dlaczego się żegnasz?,nie żegnam się,10
Nie,A no tak,20
Ale ja !,co ty?,6
to bardzo dobrze,Piszesz książkę?,20
To dlaczego nie chcesz ze mną rozmawiać?,Bo mama każe mi iść na obiad,10
piszę z botem,Niemożliwe,12
o co chodzi?,no ja właśnie się pytam,11
Lubię,Ja go kocham,3
Nie nie nie,Czemu tak uważasz?,20
morze jest głebokie i szerokie,co robisz?,8
Robię lekcje,Ja też,0
Nie,Okej,20
O czym był Twój ostani sen?,Ostanio nic mi się nie śniło,13
Tak,Nie,19
Podlewam kwiatki i sprzątam A ty co robisz?,Sprzątam,1
Pływał,Coraz dziwniej,0
Tak,A nie?,19
Też grasz w Wot-a?,Tak,21
Tak,więc dlaczego to zrobiłeś,19
o co chodzi?,czemu tak napisałeś?,11
aha,co robisz?,0
tak tak,nie,0
Nie,A czemu nie?,20
żarty się skończyły,Zrozumiano,2
A ty co robisz?,Piszę z tobą,1
Tomek,Tomek to fajny gość,0
chcesz się spotkać?,jeszcze jak!,24
z kim,Z tobą,1
a dlaczego?,bo tak,7
nie żegnam się,ja też nie,17
no to fajnie,tak?,25
co ze mną?,Piszę,10
Piszę z Tobą,a ja z tobą,12
Dlaczego mnie przedrzeźniasz?,Nie przedrzeźniam,16
a ja w szkole,Ja też,6
Tak,No dobra,19
Czytam książki bardzo często!,To dobrze :),20
Jak masz na imię?,Julia,4
Już mówiłem że lubię,Dobra nie było pytania,14
Na jakiej platformie funkcjonujesz?,W jakim sensie?,7
nie,o nie?,20
Masz skończone 15 lat?,Mam 16 lat,13
Dlaczego?,obrażasz mnie?,0
Fajnie,Ile razy mam ci powtarzać,24
A co masz taki zły natrój?,Ja?,4
Tatry takie góry,I co z nimi?,2
Nie wiesz wszystkiego,Kocham Cię ,12
Dziewczyną?,Nie jestem,0
Tak,dlaczego?,19
aa to zmienia postać rzeczy XD,Brawo,24
Tak,Jesteś miły?,19
Tak,umiesz przeklinać?,19
Z kim?,Z tymi górami,29
Tak,błagam nie obrazaj mnie,19
co wspaniałe?,ale naprawdę,10
Tak,dobrze?,19
W jakie góry?,W Sudety,3
co sie z nim dzieje?,nie wiem,4
Tak,kocham cię,19
